customerID,tenure,MonthlyCharges,TotalCharges,Churn,num_internet_addons,num_streaming_services,total_services,has_premium_support,avg_monthly_charges,clv_ratio,is_early_tenure,is_month_to_month,contract_months,has_paperless_billing,has_automatic_payment,uses_electronic_check,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0093-EXYQL,40,91.55,3673.6,No,0,2,3,0,89.6,40.1223241590214,0,1,0,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8064-RAVOH,1,49.85,49.85,No,1,0,2,0,24.925,0.9997994384275973,1,1,0,1,0,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0219-QAERP,30,19.8,576.65,No,0,0,1,0,18.601612903225806,29.109035840484598,0,0,12,0,1,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0320-JDNQG,23,99.85,2331.3,Yes,2,2,5,0,97.1375,23.345683957540558,0,1,0,1,0,1,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
7180-PISOG,1,74.5,74.5,Yes,0,0,1,0,37.25,0.9998657898268688,1,1,0,1,0,1,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9168-INPSZ,44,104.15,4495.65,No,2,2,5,0,99.90333333333332,43.16100230414746,0,1,0,0,0,1,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3571-RFHAR,65,109.15,6941.2,Yes,3,2,6,0,105.16969696969697,63.58739465005496,0,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0015-UOCOJ,7,48.2,340.35,No,1,0,2,0,42.54375,7.059738643434972,0,1,0,1,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5334-AFQJB,72,25.1,1789.9,No,0,0,1,0,24.519178082191782,71.28235762644364,0,0,24,1,1,0,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
2754-SDJRD,8,100.15,908.55,No,1,2,4,0,100.94999999999999,9.070986421725237,0,1,0,1,1,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
9578-VRMNM,16,65.2,1043.35,Yes,1,1,3,0,61.3735294117647,15.999846649286916,0,1,0,1,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
1587-FKLZB,66,99.5,6822.15,Yes,1,2,4,0,101.82313432835821,68.55743141392824,0,1,0,1,1,0,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
6140-QNRQQ,1,71.55,71.55,Yes,0,0,1,0,35.775,0.9998602571268864,1,1,0,1,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8963-JLGJT,3,55.9,157.55,No,2,0,3,0,39.3875,2.81792165981041,1,1,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4307-KTUMW,53,93.9,5029.2,Yes,2,1,4,0,93.13333333333333,53.5534021935896,0,1,0,0,0,1,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1465-LNTLJ,8,64.4,581.7,No,2,1,4,0,64.63333333333334,9.031206334420121,0,1,0,1,1,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
5440-FLBQG,69,108.4,7318.2,Yes,3,2,6,0,104.54571428571428,67.50484272668572,0,0,24,1,1,0,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
2135-DQWAQ,5,85.3,420.45,No,1,1,3,0,70.075,4.928496073145,1,1,0,1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
4056-QHXHZ,72,107.45,7576.7,No,3,2,6,1,103.7904109589041,70.5071654569142,0,0,24,0,0,0,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
7470-MCQTK,13,48.75,633.4,Yes,1,2,3,0,45.24285714285714,12.990155865463494,0,1,0,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7488-MXJIV,4,85.65,321.65,Yes,0,1,2,0,64.33,3.7549614756012133,1,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7401-JIXNM,54,91.3,4965.0,No,4,2,7,1,90.27272727272727,54.37520534443106,0,0,24,0,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
9339-FIIJL,72,85.95,6151.9,No,3,2,6,0,84.27260273972603,71.5670079106561,0,0,24,0,1,0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2027-FECZV,12,106.7,1253.9,Yes,2,2,5,0,96.45384615384616,11.75053884359479,0,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2672-DZUOY,1,25.15,25.15,Yes,0,0,0,0,12.575,0.9996025437201908,1,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4706-DGAHW,1,45.2,45.2,No,0,0,1,0,22.6,0.9997788099977881,1,1,0,0,0,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3870-MQAMG,54,110.35,5893.15,Yes,3,2,6,0,107.14818181818181,53.39932946719826,0,0,12,0,0,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
6670-MFRPK,69,79.2,5420.65,No,1,0,2,0,77.43785714285714,68.43390985986616,0,0,24,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False
6177-PEVRA,48,55.5,2627.35,No,2,0,3,0,53.61938775510204,47.33111151143938,0,0,24,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4800-CZMPC,48,103.25,5037.55,Yes,2,2,5,0,102.80714285714286,48.785105558783656,0,0,12,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
4813-HQMGZ,8,90.25,743.75,No,1,1,3,0,82.63888888888889,8.240084201196543,0,1,0,1,0,1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
7579-KKLOE,71,91.25,6589.6,No,4,2,7,1,91.52222222222223,72.20688143765067,0,0,24,1,0,0,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
7377-DMMRI,2,47.8,92.45,Yes,1,0,2,0,30.816666666666666,1.9336958795231125,1,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8402-EIVQS,67,100.9,6733.15,No,2,2,5,0,99.01691176470588,66.7243087900109,0,0,12,1,1,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
4947-DSMXK,34,97.7,3410.0,No,1,2,4,0,97.42857142857143,34.89919148500665,0,1,0,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
7245-NIIWQ,3,69.85,199.85,No,0,0,1,0,49.9625,2.8607214428857715,1,1,0,1,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0002-ORFBO,9,65.6,593.3,No,2,1,4,0,59.33,9.04282883706752,0,0,12,1,0,0,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
3324-OIRTO,71,104.65,7288.4,No,3,2,6,0,101.22777777777777,69.63883049875787,0,0,12,1,1,0,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
5414-OFQCB,57,90.45,5229.8,No,1,1,3,0,90.16896551724139,57.813398187043994,0,0,24,1,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
4967-WPNCF,72,63.7,4464.8,No,4,2,6,1,61.16164383561644,70.08005022759379,0,0,24,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
8552-OBVRU,48,104.5,5068.05,No,3,2,6,1,103.4295918367347,48.49344560329155,0,1,0,1,0,1,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
8499-BRXTD,18,20.1,401.85,No,0,0,1,0,21.150000000000002,19.982595723520635,0,0,12,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9154-QDGTH,43,104.3,4451.85,No,2,2,5,0,101.1784090909091,42.67903364969802,0,0,12,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
8197-BFWVU,72,93.25,6688.95,No,4,2,7,1,91.62945205479451,71.72367574522839,0,0,24,1,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
2577-GVSIL,35,73.45,2661.1,No,1,2,4,0,73.91944444444444,36.2251565477811,0,0,12,1,1,0,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
9367-OIUXP,4,20.7,73.05,No,0,0,1,0,14.61,3.5272815065185896,1,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6770-UAYGJ,49,25.25,1211.65,No,0,0,1,0,24.233,47.96714172604909,0,0,24,0,0,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6463-HHXJR,71,100.5,7030.65,No,3,1,5,0,97.64791666666666,69.94975624315988,0,0,24,0,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7928-VJYAB,11,90.6,1020.2,No,0,2,3,0,85.01666666666667,11.259242909171174,0,1,0,0,0,1,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1187-WILMM,63,89.4,5597.65,No,4,2,7,1,87.46328125,62.60653170786264,0,0,24,1,1,0,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
9776-OJUZI,65,95.45,6223.3,No,2,1,4,0,94.29242424242425,65.1927508904253,0,1,0,1,1,0,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1306-RPWXZ,49,20.45,1024.65,No,0,0,1,0,20.493000000000002,50.08064516129033,0,0,24,0,1,0,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
8949-JTMAY,29,98.6,2933.2,Yes,1,2,4,0,97.77333333333333,29.745461920697696,0,1,0,1,1,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2774-LVQUS,15,83.05,1258.3,Yes,2,0,3,0,78.64375,15.149289670117986,0,1,0,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
3097-PYWXL,4,19.95,82.9,No,0,0,1,0,16.580000000000002,4.153306613226453,1,1,0,1,0,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
2266-SJNAT,72,109.15,7789.6,No,3,2,6,0,106.7068493150685,71.35947233418834,0,0,12,0,1,0,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0869-PAPRP,26,85.7,2067.0,No,1,1,3,0,76.55555555555556,24.116205810290513,0,1,0,1,1,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
4238-JSSWH,35,102.05,3452.55,No,1,2,4,0,95.90416666666667,33.828630217519105,0,1,0,0,1,0,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2972-YDYUW,57,94.7,5468.95,No,2,1,4,0,94.29224137931034,57.74416640270298,0,0,12,0,0,1,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
1104-FEJAM,28,64.4,1802.15,No,1,1,3,0,62.143103448275866,27.979351032448374,0,1,0,0,0,1,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2809-ILCYT,25,26.8,733.55,No,0,0,1,0,28.213461538461537,27.361059306229016,0,0,12,1,0,0,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
5499-ECUTN,47,66.05,3021.45,No,2,1,4,0,62.946875,45.73796548592188,0,0,12,1,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
4981-FLTMF,57,65.2,3687.85,No,3,0,4,0,63.58362068965517,56.55344272350865,0,1,0,0,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9121-PHQSR,16,85.05,1391.15,No,0,1,2,0,81.83235294117648,16.354925934634377,0,1,0,1,1,0,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
3113-IWHLC,5,55.8,274.35,No,2,0,3,0,45.725,4.91578570148719,1,1,0,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3211-ILJTT,17,70.4,1214.05,Yes,0,0,1,0,67.44722222222222,17.242579179093877,0,1,0,1,1,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4612-THJBS,56,104.75,5510.65,Yes,2,2,5,0,96.67807017543859,52.60261550210003,0,0,12,1,1,0,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
4277-BWBML,72,19.95,1322.85,No,0,0,1,0,18.121232876712327,66.27505010020039,0,0,24,0,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
4094-NSEDU,21,94.25,1973.75,Yes,0,2,3,0,89.7159090909091,20.939422872904732,0,1,0,1,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
